headline,lead_paragraph,date
North Korea Fires Ballistic Missile a Day Before U.S.-China Summit,"SEOUL, South Korea — North Korea fired a ballistic missile off its east coast on Wednesday, a day before President Trump was to host his Chinese counterpart, President Xi Jinping, at his Mar-a-Lago estate in Florida for their first summit meeting.",2017-04-05 00:22:23+00:00
"For Trump, a Focus on U.S. Interests and a Disdain for Moralizing","WASHINGTON — As the world recoiled at the televised images of lifeless children in the latest atrocity in Syria’s savage civil war on Tuesday, the White House issued a statement expressing outrage just as any White House presumably would.",2017-04-05 01:23:10+00:00
How Trump Can Solve His Chinese Puzzle,"Getting tough with China is a central part of Donald Trump’s plan to “make America great again.” During the election campaign, he claimed that China was “raping” American industry. Since the election, he and senior aides have denounced Chinese policies over trade, North Korea and the South China Sea.",2017-04-05 07:21:22+00:00
"As U.S. Targets Berlin on Trade, German Manufacturers Lobby Trump","FRANKFURT — When Angela Merkel, Germany’s chancellor, met with President Trump in Washington, she brought three executives with her, all heads of German manufacturing or engineering giants. Their message? Germany is not a threat to the United States.",2017-04-05 17:04:42+00:00
Trump’s View of Syria and Assad Altered After ‘Unacceptable’ Chemical Attack,"WASHINGTON — President Trump warned on Wednesday that he would not tolerate the “heinous” chemical weapons attack in Syria, opening the door to a greater American role in protecting the population in a vicious civil war that he has always said the United States should avoid.",2017-04-05 17:51:24+00:00
The ‘Goddess’ Yi Wan Ka: Ivanka Trump Is a Hit in China,"BEIJING — When Wang Ge, a business school student, wakes up, she often asks herself, “What would Ivanka do?”",2017-04-05 19:36:17+00:00
"Syria, Stephen Bannon, Pink Star: Your Morning Briefing",Good morning. ,2017-04-05 19:49:18+00:00
Rex Tillerson’s Reticence on North Korea Leaves Allies Confused,"WASHINGTON — When North Korea launched a medium-range missile on Tuesday evening, Secretary of State Rex W. Tillerson issued a statement so cryptic that it left much of Washington confused.",2017-04-05 20:10:07+00:00
President Trump’s Most Important Meeting,"Donald Trump’s meeting with his Chinese counterpart this week will be the most important diplomatic encounter of his presidency so far. His two days of talks at Mar-a-Lago with President Xi Jinping will test whether the two men — Mr. Trump an unpredictable novice, Mr. Xi a tightly scripted, experienced leader — can begin to effectively manage the world’s most significant bilateral relationship.",2017-04-06 00:23:07+00:00
How Trump Can Improve the Messy U.S.-Chinese Economic Relationship,"The United States and China are locked in a mutually dependent, frequently dysfunctional economic partnership. The world’s biggest and second-biggest economies are like a married couple that complain about each other constantly yet can’t even contemplate a divorce.",2017-04-06 07:30:21+00:00
Trump Administration to Take Harder Tack on Trade With China,"PALM BEACH, Fla. — The Trump administration is planning to roll out its first concrete measures against China on trade, administration officials said on Thursday, hardening its position toward America’s largest trading partner just as President Trump welcomed President Xi Jinping of China to his seaside club here for their first face-to-face meeting.",2017-04-06 09:00:26+00:00
Dozens of U.S. Missiles Hit Air Base in Syria,"WASHINGTON — President Trump said Thursday night that the United States had carried out a missile strike in Syria in response to the Syrian government’s chemical weapons attack this week, which killed more than 80 civilians.",2017-04-06 19:09:45+00:00
Trump Recycles Overstated Campaign Claims About China and Trade,"WASHINGTON — Even days before he was scheduled to meet with President Xi Jinping of China, President Trump had yet to abandon his exaggerated election rhetoric on China and trade.",2017-04-07 06:40:33+00:00
The China Card. Also the India Card. A History of America’s Involvement in Asia and the Pacific.,BY MORE THAN PROVIDENCE Grand Strategy and American Power in the Asia Pacific Since 1783 By Michael J. Green Illustrated. 725 pp. Columbia University Press. $45.,2017-04-07 12:00:21+00:00
U.S. Airstrikes in Syria: Fallout Around the World,■ The United States fired 59 Tomahawk missiles on Thursday at an airfield in Syria from which officials said a chemical weapons attack originated this week.,2017-04-07 14:19:35+00:00
Syria Strike Puts U.S. Relationship With Russia at Risk,"WASHINGTON — The American military strike against Syria threatened Russian-American relations on Friday as the Kremlin denounced President Trump’s use of force and the Russian military announced that it was suspending an agreement to share information about air operations over the country, devised to avoid accidental conflict.",2017-04-07 15:22:07+00:00
U.S. Strikes on Syria Put Xi in Tough Position for Trump Meeting,"BEIJING — The missiles were being prepared even before the two men finished dinner, disrupting the carefully choreographed proceedings.",2017-04-07 15:24:56+00:00
"Syria, Neil Gorsuch, Stockholm: Your Friday Evening Briefing",(Want to get this briefing by email? Here’s the sign-up.),2017-04-07 22:13:09+00:00
Airstrike in Syria Overshadows Meeting Between Trump and Xi,"PALM BEACH, Fla. — President Trump welcomed President Xi Jinping of China here for a first meeting on Friday that ended up being less about great-power collaboration than a chance for the Chinese leader to witness a raw display of American military might.",2017-04-08 00:30:17+00:00
Who Was in the Room? These Advisers Joined Trump for the Syria Strike,"WASHINGTON — In any major crisis involving speed, judgment and getting reliable information, the first question any president needs to decide is this: Who is invited to the meeting to discuss the strategic options?",2017-04-08 02:36:13+00:00
"After Xi Leaves U.S., Chinese Media Assail Strike on Syria","BEIJING — With President Xi Jinping safely out of the United States and no longer President Trump’s guest, China’s state-run media on Saturday was free to denounce the missile strike on Syria, which the American president told Mr. Xi about while they were finishing dinner.",2017-04-08 14:44:38+00:00
The Emerging Trump Doctrine: Don’t Follow Doctrine,"WASHINGTON — As he confronted a series of international challenges from the Middle East to Asia last week, President Trump made certain that nothing was certain about his foreign policy. To the extent that a Trump Doctrine is emerging, it seems to be this: don’t get roped in by doctrine.",2017-04-08 16:09:18+00:00
All the President’s Generals,"BY the standards of recent American presidencies, two very normal-seeming things happened in the Trump administration last week. On Wednesday, Steve Bannon, the president’s not particularly effective strategist and ideologist, was demoted out of the National Security Council’s principals’ committee. And on Thursday, the president rained cruise missiles onto Syria.",2017-04-08 18:30:15+00:00
U.S. Reroutes Warships Toward Korean Peninsula in Show of Force,WASHINGTON — The commander of American forces in the Pacific has ordered an aircraft carrier and several other warships toward the Korean Peninsula in a show of force by the Trump administration just days after  North Korea tested another intermediate-range missile.,2017-04-10 00:05:03+00:00
