headline,lead_paragraph,date
"With Defense Test, China Shows Displeasure of U.S.","BEIJING  China said late Monday that it had successfully tested the nation’s first land-based missile defense system, announcing the news in a brief dispatch by Xinhua, the official news agency. “The test is defensive in nature and is not targeted at any country,” the item said. ",2010-01-12 15:25:05+00:00
Clinton Tries to Defuse Asian Tension,"HONOLULU  Secretary of State Hillary Rodham Clinton kicked off her travels this year, as she did last year, by flying across the Pacific rather than the Atlantic. But this time, her itinerary is more urgent. With tensions rising between the United States and both Japan and China, Asia has emerged as a diplomatic hornet’s nest, even beyond the perennial threat of North Korea.",2010-01-13 00:28:17+00:00
Interview With Harold Ford Jr.,"Following are edited excerpts from Monday’s interview with Harold E. Ford Jr., conducted by Michael Barbaro, a political reporter for The New York Times, at New York University’s campus in Manhattan:",2010-01-13 02:48:18+00:00
"After Google’s Stand on China, U.S. Treads Lightly","SANTA CLARA, Calif.  Last month, when Google engineers at their sprawling campus in Silicon Valley began to suspect that Chinese intruders were breaking into private Gmail accounts, the company began a secret counteroffensive.",2010-01-15 02:18:11+00:00
Chinese Openings,"CHONGQING, CHINA — The tombstones loomed in the dusk, some of them rising more than 25 feet, each telling a forgotten story of China’s troubled history. I had come to find them because, for the first time, China has sanctioned the preservation here of a site commemorating the numberless victims of the 1966-76 Cultural Revolution.",2010-01-18 12:30:41+00:00
Uneasy Path to Leadership for China,"BEIJING — A deepening chill in the Chinese political atmosphere is as deadening as the harsh winter weather that has been gripping the capital. For global economic policy making, that could magnify friction on everything from trade to exchange rates and global warming.",2010-01-18 13:55:21+00:00
Will China Achieve Science Supremacy?,"A recent Times article described how China is stepping up efforts to lure home the top Chinese scholars who live and work abroad. The nation is already second only to the United States in the volume of scientific papers published, and it has, as Thomas Friedman pointed out, more students in technical colleges and universities than any other country. ",2010-01-18 23:45:29+00:00
Afghanistan Needs a Surge of Diplomacy,"The 68-nation London conference at the end of this month will focus on the future of Afghanistan, against the backdrop of major new military commitments by the United States and NATO, promises from the international community of increased civilian assistance, and pledges of new anti-corruption measures from President Hamid Karzai of Afghanistan.",2010-01-20 12:41:02+00:00
Merkel Defends Actions as Support Fades in Germany,"BERLIN — Facing a sharp decline in her popularity and growing public disappointment with the new center-right coalition government, Chancellor Angela Merkel of Germany on Wednesday defended her coalition’s handling of the economic crisis, insisting that the country’s continued spending despite record debt prevented it from “falling into the abyss.”",2010-01-20 21:11:59+00:00
Afghanistan Needs a Surge of Diplomacy,"The 68-nation London conference at the end of this month will focus on the future of Afghanistan, against the backdrop of major new military commitments by the United States and NATO, promises from the international community of increased civilian assistance, and pledges of new anti-corruption measures from President Hamid Karzai of Afghanistan.",2010-01-20 12:41:02+00:00
Merkel Defends Actions as Support Fades in Germany,"BERLIN — Facing a sharp decline in her popularity and growing public disappointment with the new center-right coalition government, Chancellor Angela Merkel of Germany on Wednesday defended her coalition’s handling of the economic crisis, insisting that the country’s continued spending despite record debt prevented it from “falling into the abyss.”",2010-01-20 21:11:59+00:00
U.N. Official Says Climate Deal Is at Risk,"WASHINGTON  Just a month after world leaders fashioned a tentative and nonbinding agreement at the climate change summit meeting in Copenhagen, the deal already appears at risk of coming undone, the top United Nations climate official warned on Wednesday.",2010-01-21 00:43:40+00:00
China Paints Google Issue as Not Political,"This article was reported by Edward Wong, Jonathan Ansfield and Sharon LaFraniere, and written by Mr. Wong. ",2010-01-21 00:51:21+00:00
"A New Japan, a New Asia","This week marks the 50th anniversary of the U.S.-Japan alliance, but the Obama administration seems sincerely flummoxed as to whether to bemoan or commemorate the occasion.",2010-01-21 12:41:02+00:00
China Rebuffs Clinton on Internet Warning,"BEIJING  The Chinese Foreign Ministry lashed out Friday against criticism of China in a speech on Internet censorship made by Secretary of State Hillary Rodham Clinton, calling on the United States government “to respect the truth and to stop using the so-called Internet freedom question to level baseless accusations.”",2010-01-22 09:14:02+00:00
‘Forces of Fortune’,Chapter 1: The Power of Commerce ,2010-01-22 20:11:23+00:00
Teaching the Chinese Language in American Schools,To the Editor: ,2010-01-23 04:02:41+00:00
"In Japan, U.S. Losing Diplomatic Ground to China","TOKYO  When Defense Secretary Robert M. Gates visited Japan’s new leaders in October, not long after their historic election, he pressed so hard and so publicly for a military base agreement that the Japanese news media labeled him a bully. ",2010-01-23 21:35:09+00:00
China Issues Sharp Rebuke to U.S. Calls for an Investigation on Google Attacks,"BEIJING  China delivered a bristling response on Monday to the United States’ demand that it investigate recent attacks on American computers from Chinese soil, saying that any suggestion that it conducted or condoned the hackers’ intrusions was “groundless and aims to denigrate China.” ",2010-01-25 13:38:54+00:00
"As China Rises, Conflict With West Rises Too","DAVOS, Switzerland —As recently as 2008, when China was still an emerging economy eager to put its best foot forward for Western consumers, it lifted censorship, at least temporarily, on several Web sites before the Beijing Olympics. At the same time, it responded to pleas from U.S. and European politicians to cooperate on several other fronts.",2010-01-26 13:07:10+00:00
Recapping the President’s Speech,"Adam Nagourney, Jeff Zeleny, Helene Cooper and David Sanger offer their views on President Obama’s State of the Union. ",2010-01-28 04:49:41+00:00
