headline,lead_paragraph,date
Trump and Pompeo Spoke to Russian Official About U.S. Elections. Did Only One Deliver a Warning?,"WASHINGTON — Secretary of State Mike Pompeo warned Moscow not to interfere in American elections while meeting on Tuesday with Sergey V. Lavrov, Russia’s foreign minister. But Mr. Lavrov denounced accusations of election interference and said the Trump administration still had not unveiled proof of nefarious Russian activity. ",2019-12-10 20:25:31+00:00
"Signs Point to China Tariff Delay, but Decision Rests With Trump","New tariffs on over $100 billion of Chinese goods are due to take effect on Sunday, but the Trump administration is sending mixed signals on delaying them as the United States and China keep haggling over a trade deal.",2019-12-10 23:29:20+00:00
U.S. Turns Up Pressure on Iran With Sanctions on Transportation Firms,WASHINGTON — Secretary of State Mike Pompeo announced Wednesday that the United States plans to impose new sanctions on Iran’s largest shipping company and a major airline for what he said were their roles in transporting material for the country’s ballistic missile and nuclear programs.,2019-12-11 18:47:39+00:00
U.S. Settles on Outline of Elusive China Trade Deal,"WASHINGTON — The United States has settled on final terms of a partial trade deal with China, several people familiar with the negotiations said, a development that could ease tensions between the world’s largest economies just days before the long-running trade war is set to escalate.",2019-12-12 15:43:51+00:00
"Initial China Trade Deal Defuses Tensions, but U.S. Still Has Concerns","WASHINGTON — When President Trump and China confirmed on Friday that they had reached an initial trade deal, it helped defuse tensions in a 19-month trade war and avoided another round of punishing tariffs scheduled for this weekend. ",2019-12-13 15:13:13+00:00
China’s Hard-Liners Win a Round in Trump’s Trade Deal,"BEIJING — President Trump’s initial retreat from his trade-war threats has handed hard-liners in China a victory. A longer, pricklier trade war and stiff Chinese resistance to economic reforms could result.",2019-12-14 10:00:14+00:00
U.S. Secretly Expelled Chinese Officials Suspected of Spying After Breach of Military Base,"WASHINGTON — The American government secretly expelled two Chinese Embassy officials this fall after they drove on to a sensitive military base in Virginia, according to people with knowledge of the episode. The expulsions appear to be the first of Chinese diplomats suspected of espionage in more than 30 years.",2019-12-15 10:00:11+00:00
"Trump Officials Praise Gains From China Deal, but They Come at a Cost","WASHINGTON — Trump administration officials predicted big gains for the economy from a newly announced trade deal with China, but the economic losses sustained during a bruising 19-month trade war will not be easy to make up. ",2019-12-15 23:19:28+00:00
Top U.S. Envoy Warns North Korea Against Weapons Tests,"SEOUL, South Korea — The top United States envoy on North Korea warned on Monday that if Pyongyang conducted a major weapons test in the coming days as feared, it would be “most unhelpful,” as Washington tried to de-escalate tensions with the country.",2019-12-16 04:43:08+00:00
"Senate Approves $738 Billion Defense Bill, Sending It to Trump","WASHINGTON — The Senate on Tuesday voted overwhelmingly to pass a bipartisan $738 billion defense policy bill, sending President Trump one of the most expensive military measures in the nation’s history and one that he has championed as a critical priority.",2019-12-17 18:05:45+00:00
"India’s Internet Crackdown, Swine Fever, The Vatican: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-12-17 19:47:55+00:00
"Trump’s Trade Deals Raise, Rather Than Remove, Economic Barriers","WASHINGTON — For years, America’s trade agreements have tried to break down economic barriers between nations by removing tariffs and other impediments to cross-border commerce. President Trump’s trade deals have turned that approach on its head.",2019-12-17 21:42:14+00:00
"At the Edge of the World, a New Battleground for the U.S. and China","TORSHAVN, Faroe Islands — The mere existence of the Faroe Islands is a wonder. Tall peaks of snow-patched volcanic rock jut out from the North Atlantic Ocean. Steep cliffs plunge into the deep waters of narrow fjords. ",2019-12-20 16:56:26+00:00
U.S. Braces for Major North Korean Weapons Test as Trump’s Diplomacy Fizzles,"WASHINGTON — American military and intelligence officials tracking North Korea’s actions by the hour say they are bracing for an imminent test of an intercontinental ballistic missile capable of reaching American shores, but appear resigned to the fact that President Trump has no good options to stop it.",2019-12-21 10:00:19+00:00
A Jungle Airstrip Stirs Suspicions About China’s Plans for Cambodia,"DARA SAKOR, Cambodia — The airstrip stretches like a scar through what was once unspoiled Cambodian jungle.",2019-12-22 23:09:37+00:00
"After Truce With U.S., China Cuts Tariffs on Many Global Imports","BEIJING — China said on Monday that it will lower tariffs on a variety of goods imported from around the world starting on Jan. 1, moving to support domestic consumers even as a trade truce with the United States has relieved some of the pressure on the Chinese economy. ",2019-12-23 07:33:15+00:00
"Peter Navarro, Trump’s Trade Warrior, Has Not Made His Peace With China","WASHINGTON — When President Trump gathered his top economic advisers at the White House to decide whether to make a deal with China, Peter Navarro, his hawkish trade adviser, was ready with a flurry of arguments against the move.",2019-12-26 16:49:49+00:00
"Blocked in U.S., Huawei Touts ‘Shared Values’ to Compete in Europe","BRUSSELS — The committee room of the European Parliament was crowded with lawmakers and lobbyists who were facing off with executives of the telecommunications giant Huawei. One lawmaker, eager to raise the trust issue, got directly to the point: Could Huawei be a front for Chinese state espionage?",2019-12-27 08:00:08+00:00
China Blocks American Books as Trade War Simmers,"SHANGHAI — China has taken aim at major American businesses as it looks for ways to retaliate against President Trump’s mounting tariffs. So far it has targeted cars, beef and soybeans — and, apparently, Bob Woodward’s latest tale of Washington dysfunction and intrigue.",2019-12-27 10:00:23+00:00
Congress Wants to Force Trump’s Hand on Human Rights in China and Beyond,"WASHINGTON — In a rare show of bipartisan unity, Republicans and Democrats are planning to try to force President Trump to take a more active stand on human rights in China, preparing veto-proof legislation that would punish top Chinese officials for detaining more than one million Muslims in internment camps. ",2019-12-27 18:30:11+00:00
"Russia Deploys Hypersonic Weapon, Potentially Renewing Arms Race","WASHINGTON — The Russian military on Friday said it had deployed a hypersonic weapon that flies at superfast speeds and can easily evade American missile defense systems, potentially setting off a new chapter in the long arms race between the world’s pre-eminent nuclear powers.",2019-12-28 00:06:10+00:00
U.S. Intelligence Agencies Prepare to Pull Back Officers From Africa,"WASHINGTON — American intelligence agencies face a significant reduction in their counterterrorism collection efforts in Africa if a proposed withdrawal of United States military forces is carried out by the Pentagon, intelligence officials said. ",2019-12-30 18:35:43+00:00
The Killing of Gen. Qassim Suleimani: What We Know Since the U.S. Airstrike,"President Trump said Friday afternoon that the airstrike that killed Maj. Gen. Qassim Suleimani, the powerful Iranian commander, was ordered “to stop a war” and prevented attacks on Americans.",2020-01-03 10:58:55+00:00
"For Trump, a Risky Gamble to Deter Iran","President Trump’s decision to strike and kill the second most powerful official in Iran turns a slow-simmering conflict with Tehran into a boiling one, and is the riskiest move made by the United States in the Middle East since the invasion of Iraq in 2003.",2020-01-03 14:19:37+00:00
"Suleimani’s Gone, and the Iran Nuclear Deal May Be Next","BRUSSELS — How Iran will respond to the American assassination of Maj. Gen. Qassim Suleimani remains a matter of speculation, but one outcome seems almost certain: the end of Europe’s long effort to keep the 2015 Iranian nuclear deal alive.",2020-01-03 15:36:21+00:00
U.S. and Iran Exchange More Threats as Democrats Question Timing of Strike,"WASHINGTON — The United States and Iran exchanged escalating military threats on Friday as President Trump warned that he was “prepared to take whatever action is necessary” if Iran threatened Americans and Iran’s supreme leader, Ayatollah Ali Khamenei, vowed to exact vengeance for the killing on Mr. Trump’s order of Iran’s most valued general.",2020-01-03 16:14:28+00:00
Congressional Leaders Call for Details After U.S. Airstrike on Suleimani,WASHINGTON — The top Senate Republican said on Friday that the administration would brief all senators next week on the United States drone strike ordered by President Trump that killed Iran’s top security commander. ,2020-01-03 18:48:36+00:00
U.S. Manufacturing Slumps as Trade War Damage Lingers,"WASHINGTON — American manufacturing activity contracted last month more than it had in a decade, data released Friday showed, a sign that economic damage from President Trump’s trade war could linger even after the United States and China sign an initial trade deal. ",2020-01-03 19:43:58+00:00
Why Did the U.S. Kill Suleimani?,"Among the many questions raised by the killing of Maj. Gen. Qassim Suleimani, perhaps the most pressing is, “Why?” Yes, General Suleimani was responsible for hundreds of American deaths, and he may have been planning another attack on United States forces. But the greater concern, raised by people from Tucker Carlson on the right to Elizabeth Warren on the left, is how this provocative act fits into America’s overall interests — in other words, our grand strategy.",2020-01-07 10:00:27+00:00
Oil Prices Are Slow to Reflect U.S.-Iran Tensions,"The most surprising thing about the oil market’s initial response to the American killing of an Iranian general, Qassim Suleimani, was that it appeared to be so muted. Although prices jumped soon after the killing, the upward momentum quickly eased. ",2020-01-07 18:23:33+00:00
U.S. and France Race to Conclude Digital Tax Talks as Tariff Threat Looms,"WASHINGTON — The United States and France are racing to reach a compromise in a digital tax dispute that could result in hefty American tariffs on French wine, cheese, handbags, cookware and more. ",2020-01-07 21:58:43+00:00
Trump Backs Away From Further Military Conflict With Iran,WASHINGTON — President Trump backed away from further military action against Iran and called for renewed diplomacy on Wednesday as the bristling confrontation of the past six days eased in the aftermath of an Iranian missile strike that seemed intended to save face rather than inflict casualties.,2020-01-08 14:51:52+00:00
Full Transcript: President Trump’s Address on Iran,President Trump addressed the nation from the White House on Wednesday about the conflict with Iran. ,2020-01-08 17:33:35+00:00
Iran Offers Mixed Message After Backing Away From Conflict With U.S.,"A day after President Trump backed away from further military conflict with Iran, a commander of the country’s Islamic Revolutionary Guards Corps declared that Iran would soon take “harsher revenge” on the United States for a drone strike last week that killed a top Iranian general. But another Iranian military leader said his country’s missile attacks targeting Americans in Iraq this week had not been intended to kill anyone. ",2020-01-09 12:35:21+00:00
Trump Administration’s Actions in Middle East Complicate Its Criticisms of China,"WASHINGTON — When Secretary of State Mike Pompeo gave a news conference this week in which he justified President Trump’s order to kill Iran’s most powerful general, he also took the opportunity to criticize China twice: for its mass detentions of Muslims and for its repressive policies in Hong Kong.",2020-01-09 21:05:09+00:00
"Pompeo Imposes Sanctions on Iran, Sticking to Assertion That U.S. Faced Imminent Threat","WASHINGTON — The Trump administration slapped another round of sanctions on Iran on Friday and, brushing aside demands from Democrats for evidence, elaborated on its assertions that the decision to kill a top Iranian commander was justified by an imminent threat to United States embassies and other American interests.",2020-01-10 17:31:20+00:00
U.S. Unsuccessfully Tried Killing a Second Iranian Military Official,"WASHINGTON — The American military unsuccessfully tried to kill a senior Iranian military official in Yemen on the same day a drone strike killed Maj. Gen. Qassim Suleimani, Iran’s most powerful commander, according to American officials. ",2020-01-10 20:04:25+00:00
"Iran, Impeachment, N.F.L. Playoffs: Your Weekend Briefing",(Want to get this briefing by email? Here’s the sign-up.) ,2020-01-12 11:00:12+00:00
"Hong Kong Denies Entry to Human Rights Watch Director, Group Says",HONG KONG — The head of an international human rights group who had planned to criticize China’s growing global influence at an event in Hong Kong said he was barred from entry on Sunday in the latest sign of eroding freedoms in the city.,2020-01-13 01:01:38+00:00
U.S. Says China Is No Longer a Currency Manipulator,"WASHINGTON — The Trump administration formally removed China’s designation as a currency manipulator on Monday, offering a major concession to the Chinese government as senior officials arrived in Washington to sign a trade agreement with President Trump.",2020-01-13 18:00:42+00:00
New E.U. Trade Chief on a Quest to Fix Relations With the U.S.,Europe’s new trade commissioner arrived in Washington on Monday on a mission to prevent the Trump administration from ruining the European economy.,2020-01-13 18:45:01+00:00
Plan to Cut U.S. Troops in West Africa Draws Criticism From Europe,"BRUSSELS — A Pentagon proposal to greatly reduce American forces in West Africa faced criticism from allies on Tuesday, with French officials arguing that removing United States intelligence assets in the region could stymie the fight against extremist groups.",2020-01-14 16:09:39+00:00
China Trade Deal Details Protections for American Firms,"WASHINGTON — The trade deal that President Trump will sign on Wednesday includes commitments by China to curtail practices that American firms complain put them at a disadvantage and force them to hand over valuable intellectual property to Chinese firms, according to several people with knowledge of the deal.",2020-01-15 00:23:28+00:00
A Maine Paper Mill’s Unexpected Savior: China,"OLD TOWN, Maine — During the deepest part of last winter, a van pulled off the highway and followed the two-lane road that skims along the Penobscot River, coming to rest beside the hulk of a shuttered pulp mill. The van’s door slid open and passengers climbed out: seven Buddhist monks from China.",2020-01-15 10:00:25+00:00
"Trump Signs China Trade Deal, Putting Economic Conflict on Pause","WASHINGTON — President Trump signed an initial trade deal with China on Wednesday, bringing the first chapter of a protracted and economically damaging fight with one of the world’s largest economies to a close. ",2020-01-15 12:06:56+00:00
U.S. Energy Industry Looks for Clarity in China Trade Deal,"HOUSTON — The American energy industry offered cautious praise Wednesday for the signing of an initial trade deal with China, but executives expressed disappointment that it seemed to lack a commitment to remove Chinese tariffs that have hampered their sales over the last two years.",2020-01-15 23:41:32+00:00
Trump Falsely Calls China Trade Agreement ‘Biggest Deal There Is’,"“Nobody has ever seen anything like it. This is the biggest deal there is anywhere in the world by far and that is good. We are doing another big one next week. But this is the biggest deal anybody has ever seen.”— President Trump, at the signing of the initial trade deal with China on Wednesday",2020-01-16 00:41:36+00:00
Trump Hopes Trade Deals Will Boost Growth. Experts Are Skeptical.,WASHINGTON — Cabinet secretaries and White House officials have predicted that President Trump’s initial trade agreement with China and his revised accord with Mexico and Canada — slated for final passage this week — will deliver twin jolts to the economy.,2020-01-16 08:00:10+00:00
Winners and Losers of the Trade Deal,Want this in your inbox each morning? Sign up here.),2020-01-16 11:45:41+00:00
The American Mustache Ruffling Feathers in South Korea,"SEOUL, South Korea — At a time of growing unease in the alliance between the United States and South Korea, a hairy diplomatic issue has surfaced: the American ambassador’s mustache, which has become an object of ridicule and resentment among many South Koreans.",2020-01-16 15:08:10+00:00
Huawei Executive Meng Wanzhou’s Extradition Fight: What to Know,"VANCOUVER, British Columbia — Global politics, big money, high technology and the intricacies of Canadian law will come together on Monday when the extradition hearing of Meng Wanzhou, the chief financial officer of the Chinese telecommunications giant Huawei, begins in a Vancouver courtroom.",2020-01-19 14:00:07+00:00
"As Protests in South America Surged, So Did Russian Trolls on Twitter, U.S. Finds","WASHINGTON — Watching political unrest explode across South America this fall, officials at the State Department noticed an eerily similar pattern in anti-government protests that otherwise had little in common.",2020-01-19 18:45:45+00:00
