headline,lead_paragraph,date
"Rethinking North Korea, With Sticks","Now that President Bill Clinton has extricated Laura Ling and Euna Lee from North Korea, the hard work begins.",2009-08-06 03:34:20+00:00
Climate Change Seen as Threat to U.S. Security,"WASHINGTON  The changing global climate will pose profound strategic challenges to the United States in coming decades, raising the prospect of military intervention to deal with the effects of violent storms, drought, mass migration and pandemics, military and intelligence analysts say.",2009-08-08 18:57:40+00:00
Bill Clinton Shows What He’s Good At,WASHINGTON — The Big Dog is back.,2009-08-09 05:00:00+00:00
Bill Clinton Shows What He’s Good At,WASHINGTON — The Big Dog is back.,2009-08-10 03:56:45+00:00
Early Word: Three Amigos,"Swine flu is at the top of the agenda as President Obama, Mexico’s Felipe Calderon, and Stephen Harper, Canada’s prime minister, head into the second and last day of the so called “Three Amigos” summit.",2009-08-10 12:25:58+00:00
Flu on Agenda at Mexico Summit,"Jewel Samad/Agence France-Presse - Getty Images President Obama, with President Felipe Calderon of Mexico and Stephen Harper, Canada's prime minister, wrapped up their summit meeting in Guadalajara on Monday.",2009-08-10 12:25:58+00:00
American Graduates Finding Jobs in China,BEIJING  Shanghai and Beijing are becoming new lands of opportunity for recent American college graduates who face unemployment nearing double digits at home. ,2009-08-10 19:52:31+00:00
"Early Word: Health Care, U.S. Attorneys and a New Justice Heads to the White House","Wednesday's news is a long list of starts, stops and flashbacks, from new scrutiny at Karl Rove's role in firing U.S. attorney generals to President Obama's attempts to stabilize a volcanic health care debate. The Federal Reserve, meanwhile, is determining the next steps for economic recovery, and there are some posters circulating in Washington that have the White House less than happy.",2009-08-12 12:25:31+00:00
"Early Word: Health Care, U.S. Attorneys and a New Justice Heads to the White House","Wednesday’s news is a long list of starts, stops and flashbacks, from new scrutiny at Karl Rove’s role in firing U.S. attorney generals to President Obama’s attempts to stabilize a volcanic health care debate. The Federal Reserve, meanwhile, is determining the next steps for economic recovery, and there are some posters circulating in Washington that have the White House less than happy.",2009-08-12 12:25:31+00:00
Can Game Theory Predict When Iran Will Get the Bomb?, Is Iran going to build a bomb?  ,2009-08-12 17:39:06+00:00
Senator Wins Promise to Free Detained American,"BANGKOK  Senator Jim Webb of Virginia held a rare meeting on Saturday in Myanmar with the leader of the ruling junta, Senior Gen. Than Shwe, and emerged with a promise to free a detained American, officials said, at a time when the United States has said it is reassessing its hard line toward Myanmar’s repressive military government.",2009-08-15 16:07:47+00:00
Reading File,"As the World Ages, Reason to Smile",2009-08-15 18:50:46+00:00
New U.S. Envoy Takes Up Post,"WASHINGTON — As Charles H. Rivkin prepares to take up the storied position of U.S. ambassador to Paris, a choice niche once occupied by Thomas Jefferson and Benjamin Franklin, he finds himself a particularly interesting case study in the long debate over America’s practice of appointing political favorites rather than diplomatic professionals to choice ambassadorships.",2009-08-16 05:00:00+00:00
New U.S. Envoy Takes Up Post,"WASHINGTON — As Charles H. Rivkin prepares to take up the storied position of U.S. ambassador to Paris, a choice niche once occupied by Thomas Jefferson and Benjamin Franklin, he finds himself a particularly interesting case study in the long debate over America’s practice of appointing political favorites rather than diplomatic professionals to choice ambassadorships.",2009-08-16 18:28:46+00:00
The Women’s Crusade,"  IN THE 19TH CENTURY, the paramount moral challenge was slavery. In the 20th century, it was totalitarianism. In this century, it is the brutality inflicted on so many women and girls around the globe: sex trafficking, acid attacks, bride burnings and mass rape. ",2009-08-17 21:36:25+00:00
A New Gender Agenda," Hillary Rodham Clinton staked her claim as an advocate for global women’s issues in 1995, when, as first lady, she gave an impassioned speech at a United Nations conference in Beijing. As secretary of state, she pushed to create a new position, ambassador at large for global women’s issues, and recruited Melanne Verveer, her former chief of staff, to fill it. And she has drawn attention to women at nearly every stop in her travels, most recently on an 11-day visit to Africa, during which, among other things, she went to eastern Congo to speak out against mass rape. Hours before leaving on that trip, Clinton discussed women’s issues and the Obama administration’s foreign policy for 35 minutes in her elegant seventh-floor office at the State Department. What follows is a condensed and edited version of our conversation.",2009-08-18 18:51:43+00:00
NATO and World Security,"In the course of its 60 years, NATO has institutionalized three monumental transformations in world affairs: first, the end of the centuries-long “civil war” within the West for trans-oceanic and European supremacy; second, the United States’s post–World War II commitment to the defense of Europe against Soviet domination; and third, the peaceful termination of the Cold War, which created the preconditions for a larger democratic European Union.",2009-08-19 05:00:00+00:00
NATO and World Security,"In the course of its 60 years, NATO has institutionalized three monumental transformations in world affairs: first, the end of the centuries-long “civil war” within the West for trans-oceanic and European supremacy; second, the United States’s post–World War II commitment to the defense of Europe against Soviet domination; and third, the peaceful termination of the Cold War, which created the preconditions for a larger democratic European Union.",2009-08-19 14:40:40+00:00
The Default Power,"Every 10 years, it is decline time in the United States. In the late 1950s, it was the Sputnik shock, followed by the “missile gap” trumpeted by John F. Kennedy in the 1960 presidential campaign. A decade later, Richard Nixon and Henry Kissinger predicted a world of five, rather than two, global powers. At the end of the 1970s, Jimmy Carter’s “malaise” speech invoked “a crisis of confidence” that struck “at the very heart and soul and spirit of our national will.” A decade later, academics such as the Yale historian Paul Kennedy predicted the ruin of the United States, driven by overextension abroad and profligacy at home.",2009-08-20 05:00:00+00:00
The Default Power,"Every 10 years, it is decline time in the United States. In the late 1950s, it was the Sputnik shock, followed by the “missile gap” trumpeted by John F. Kennedy in the 1960 presidential campaign. A decade later, Richard Nixon and Henry Kissinger predicted a world of five, rather than two, global powers. At the end of the 1970s, Jimmy Carter’s “malaise” speech invoked “a crisis of confidence” that struck “at the very heart and soul and spirit of our national will.” A decade later, academics such as the Yale historian Paul Kennedy predicted the ruin of the United States, driven by overextension abroad and profligacy at home.",2009-08-20 14:00:57+00:00
