headline,lead_paragraph,date
"Norway and China Restore Ties, 6 Years After Nobel Prize Dispute","LONDON — China and Norway announced on Monday that they would normalize relations, six years after the decision to award the Nobel Peace Prize to the imprisoned democracy advocate Liu Xiaobo opened a rift between the countries.",2016-12-19 14:25:21+00:00
"Aleppo, Berlin, Russia: Your Morning Briefing",Good morning. ,2016-12-19 18:56:50+00:00
"Berlin, Russia, Aleppo: Your Tuesday Briefing",Good morning.,2016-12-20 05:04:24+00:00
Chinese Navy Returns Seized Underwater Drone to U.S.,"BEIJING — The Chinese Navy on Tuesday handed back an American underwater drone it had seized, returning the device to the United States after days of contention that drew the ire of President-elect Donald J. Trump.",2016-12-20 06:42:17+00:00
"Berlin, Russia, Donald Trump: Your Tuesday Briefing", (Want to get this briefing by email? Here’s the sign-up.),2016-12-20 10:48:08+00:00
"Donald Trump, Seeking Ambassadors, Sorts Through Competing Priorities","President-elect Donald J. Trump appears to believe he owes little to the Republican establishment donor set, a majority of whom opposed him. He also ran a campaign that challenged longstanding shibboleths of American diplomacy.",2016-12-21 14:51:13+00:00
"Trump Taps Peter Navarro, Vocal Critic of China, for New Trade Post","WASHINGTON — President-elect Donald J. Trump on Wednesday named a strident China critic, Peter Navarro, to lead a new White House office overseeing American trade and industrial policy, in the latest sign that Mr. Trump is moving to reshape relations between the world’s two largest economies.",2016-12-21 23:08:27+00:00
Trump Suggests Berlin Attack Affirms His Plan to Bar Muslims,WASHINGTON — President-elect Donald J. Trump seemed to suggest on Wednesday that the deadly truck attack on a Christmas market in Berlin vindicated his proposal during the presidential campaign to bar Muslims from entering the United States.,2016-12-22 02:16:37+00:00
Stoking Tensions With China,"For the foreseeable future, no relationship is more vital to international stability than that between the United States and China. Yet Donald Trump and the Chinese authorities have foolishly introduced dangerous new uncertainties into the equation.",2016-12-23 08:21:20+00:00
Trump Says U.S. Would ‘Outmatch’ Rivals in a New Nuclear Arms Race,"WEST PALM BEACH, Fla. — President-elect Donald J. Trump on Friday intensified his threat to “expand” America’s nuclear arsenal, saying he was willing to restart a nuclear arms race even as he released a letter from President Vladimir V. Putin of Russia that pointed toward the possibility of a “pragmatic” set of understandings between Washington and Moscow.",2016-12-23 15:43:20+00:00
"Trump, Promising Arms Race, Could Set World on Uncertain Path","If President-elect Donald J. Trump meant what he said, then the world may one day look back to recall that the first superpower nuclear arms race since the Cold War was announced by two pajama-clad talk show hosts.",2016-12-24 00:47:03+00:00
"Obama, Trump and the Turf War That Has Come to Define the Transition","WASHINGTON — President-elect Donald J. Trump and President Obama have been unfailingly polite toward each other since the election. But with Mr. Trump staking out starkly different positions from Mr. Obama on Israel and other sensitive issues, and the president acting aggressively to protect his legacy, the two have become leaders of what amounts to dueling administrations.",2016-12-24 01:59:31+00:00
"In Pearl Harbor Visit, a Symbol of Reconciliation in Japan","TOKYO — As recently as five years ago, a Japanese prime minister was in Hawaii for an economic summit meeting, but pointedly stayed away from Pearl Harbor.",2016-12-25 01:30:13+00:00
Women’s Rights Are a National Security Issue,"The Trump transition team asked the State Department last week to submit details of programs and jobs that focus on promoting gender equality. Maybe it’s for benign purposes — or better, a signal that the administration wants to make women’s empowerment a cornerstone of its foreign policy. But this seems unlikely, to put it mildly, given that such a commitment was absent from Donald J. Trump’s campaign, and alongside Mr. Trump’s vow to defund Planned Parenthood.",2016-12-26 08:21:12+00:00
"California, at Forefront of Climate Fight, Won’t Back Down to Trump",LOS ANGELES — Foreign governments concerned about climate change may soon be spending more time dealing with Sacramento than Washington.,2016-12-27 00:30:51+00:00
"Without Obama, Shinzo Abe’s Approach to U.S.-Japan Ties May Be Tested","TOKYO — Since becoming prime minister for the second time in 2012, Shinzo Abe has made it a centerpiece of his foreign policy to steer Japan closer to the United States.",2016-12-27 12:47:25+00:00
China Deploys Aircraft Carrier to Disputed South China Sea,"BEIJING — The Chinese military, in a move analysts described as a challenge to President-elect Donald J. Trump’s strident criticism of China, has deployed an aircraft carrier to patrol the contested South China Sea, officials said on Tuesday.",2016-12-27 18:16:26+00:00
Japanese Leader Offers Condolences in Visit to Pearl Harbor,"PEARL HARBOR, Hawaii — Seventy-five years after Imperial Japanese warplanes destroyed the Pacific fleet here and drew the United States into World War II, Prime Minister Shinzo Abe of Japan on Tuesday stood next to President Obama at the site of the attack and offered repentance but did not apologize.",2016-12-27 22:29:59+00:00
Is Israel Abandoning a Two-State Solution?,"Over the past week, differences between Israel and the United States have boiled over into a scalding diplomatic confrontation between these closest of allies. The dispute reflects not any change in American policy, but a dangerous evolution in Israeli policy, under the government of Prime Minister Benjamin Netanyahu, away from an acceptance of a negotiated two-state resolution to Israel’s conflict with the Palestinians. The dispute also arises from Mr. Netanyahu’s lamentable practice of making his government a more nakedly partisan player in American politics than any foreign government in memory, save Russia.",2016-12-29 01:53:54+00:00
China Warmly Welcomes a Giant Rooster With Trumpian Characteristics,"HONG KONG — President-elect Donald J. Trump’s golden quiff, bushy eyebrows and preening gestures were immortalized this week in China — though perhaps not in a way that he would like.",2016-12-29 09:57:30+00:00
Obama Strikes Back at Russia for Election Hacking,"WASHINGTON — President Obama struck back at Russia on Thursday for its efforts to influence the 2016 election, ejecting 35 suspected Russian intelligence operatives from the United States and imposing sanctions on Russia’s two leading intelligence services.",2016-12-29 19:01:15+00:00
"Russia, Syria, Debbie Reynolds: Your Thursday Evening Briefing",(Want to get this briefing by email? Here’s the sign-up.),2016-12-29 22:56:23+00:00
Gathering Storm: A History of the Complicated U.S.-China Relationship Since 1776,"THE BEAUTIFUL COUNTRY AND THE MIDDLE KINGDOMAmerica and China, 1776 to the PresentBy John PomfretIllustrated. 693 pp. Henry Holt & Company. $40.",2016-12-30 11:50:02+00:00
"Syria, Russia, Mosul: Your Friday Evening Briefing",(Want to get this briefing by email? Here’s the sign-up.),2016-12-30 22:14:27+00:00
"Couple Held in China Are Free, but ‘Even Now We Live Under a Cloud’","MISSISSAUGA, Ontario — When the restaurant elevator doors opened onto a crowd of people, many holding video cameras, Kevin and Julia Garratt thought they had stumbled into a wedding party.",2017-01-01 16:46:00+00:00
‘Dixie Mission’ Americans Scorned for Backing Mao Are Hailed in China,"YAN’AN, China — In 1944, a group of American diplomats in a beat-up C-47 propeller plane swooped down onto a rocky runway in Yan’an. Their mission was to assess Mao Zedong, who had made the city in northern China his guerrilla redoubt, and judge whether he deserved American backing.",2017-01-01 17:48:25+00:00
Review: ‘The Big Stick’ Argues for a Robust Military Role Abroad,"Two days after the presidential election, Eliot A. Cohen — military historian, former counselor to Condoleezza Rice at the State Department and impassioned Never Trumper — wrote an essay in The American Interest intended to console his anxious friends. Yes, he conceded, the notion of a Donald J. Trump presidency was far from ideal (“dreadful” was the precise word he used), but he’d still advise fellow Republicans to work for the new president, so long as each kept an unsigned letter of resignation just a file drawer away.",2017-01-02 21:55:46+00:00
"Enough With the Tweets, China’s State Media Tells Trump","BEIJING — China’s leaders thought they had a solution to the torrent of snark, jibes and condemnation on Twitter: They banned access to it at home. Yet China has become the country that President-elect Donald J. Trump seems to enjoy criticizing the most on his open-all-hours Twitter feed.",2017-01-04 08:59:23+00:00
"Donald Trump, Izmir, Philippines: Your Morning Briefing",Good morning. ,2017-01-05 19:01:32+00:00
"Putin Led a Complex Cyberattack Scheme to Aid Trump, Report Finds","WASHINGTON — President Vladimir V. Putin of Russia directed a vast cyberattack aimed at denying Hillary Clinton the presidency and installing Donald J. Trump in the Oval Office, the nation’s top intelligence agencies said in an extraordinary report they delivered on Friday to Mr. Trump.",2017-01-06 16:08:23+00:00
Russian Intervention in American Election Was No One-Off,"The intelligence agencies’ report on the Russian intervention in the American presidential election portrays it as just one piece of an old-fashioned Soviet-style propaganda campaign. But it was a campaign made enormously more powerful by the tools of the cyberage: private emails pilfered by hackers, an internet that reaches into most American homes, social media to promote its revelations and smear enemies.",2017-01-07 02:08:30+00:00
How We Fool Ourselves on Russia,"In the quarter-century since the end of the Cold War, profound grievances, misperceptions and disappointments have often defined the relationship between the United States and Russia. I lived through this turbulence during my years as a diplomat in Moscow, navigating the curious mix of hope and humiliation that I remember so vividly in the Russia of Boris N. Yeltsin, and the pugnacity and raw ambition of Vladimir V. Putin’s Kremlin. And I lived through it in Washington, serving both Republican and Democratic administrations.",2017-01-07 19:58:12+00:00
"U.S. Reacting at Analog Pace to a Rising Digital Risk, Hacking Report Shows","WASHINGTON — Of the many questions left unanswered by the American intelligence agencies’ accusation that Russia’s president, Vladimir V. Putin, led a multilayered campaign to influence the 2016 presidential election, one stands out: Why did it take the Obama administration more than 16 months to develop a response?",2017-01-07 21:23:07+00:00
‘What’s the Big Deal?’ Ask Trump Voters on Russia Hacking Report,"COVINGTON, La. — “Sour grapes,” explained Bob Marino, 79, weighing in on the recent spycraft bombshell from the corner table of a local McDonald’s.",2017-01-08 01:50:06+00:00
"Senate, Fort Lauderdale, Golden Globe Awards: Your Monday Briefing", (Want to get this briefing by email? Here’s the sign-up.),2017-01-09 10:44:23+00:00
"Taiwan’s President Meets With Ted Cruz in the U.S., and China Objects","TAIPEI, Taiwan — President Tsai Ing-wen of Taiwan met with Senator Ted Cruz of Texas in Houston and then flew off to visit leaders in Latin America, seeking to promote her island’s cause as it gets positive signals from President-elect Donald J. Trump.",2017-01-09 12:12:58+00:00
Trump Asks Critic of Vaccines to Lead Vaccine Safety Panel,"■ Robert F. Kennedy Jr., one of the nation’s most prominent skeptics of childhood vaccines, says President-elect Donald J. Trump has asked him to lead a vaccine panel.",2017-01-10 10:00:24+00:00
"China Wants to Be a Climate Change Watchdog, but Can It Lead by Example?",BEIJING — President-elect Donald J. Trump has called climate change a “hoax” created by China and said he would withdraw from the global Paris Agreement to curb greenhouse gas emissions.,2017-01-10 14:30:15+00:00
"Clare Hollingworth, Reporter Who Broke News of World War II, Dies at 105","From a single gust of wind, Clare Hollingworth reaped the journalistic scoop of the century.",2017-01-10 15:52:59+00:00
Marco Rubio Won’t Commit to Voting for Rex Tillerson,"■ Mr. Tillerson, the longtime chief of Exxon Mobil who had extensive business dealings in Russia, faced sharp questioning from Senator Marco Rubio, Republican of Florida, over his unwillingness to criticize President Vladimir V. Putin of Russia.",2017-01-11 00:04:19+00:00
"As China Seeks Bigger Role on World Stage, Xi Jinping Will Go to Davos World Economic Forum","President Xi Jinping of China plans to stride into the snowy high-altitude conclave of the world’s financial elite next week, attending the World Economic Forum at Davos, Switzerland, the first time a top Chinese leader will put himself into the mix of political leaders and business executives who view themselves as the masters of the global economy.",2017-01-11 01:49:36+00:00
President Obama’s Farewell Address: Full Video and Text,"President Obama delivered his farewell address in Chicago on Tuesday. The following is the complete transcript, as provided by the Federal News Service.",2017-01-11 02:11:49+00:00
Taiwan Responds After China Sends Carrier to Taiwan Strait,"HONG KONG — Taiwan scrambled F-16 fighter jets and dispatched a frigate to the Taiwan Strait on Wednesday after China sent its sole aircraft carrier into the waterway, Taiwan’s official Central News Agency reported.",2017-01-11 04:43:41+00:00
Rex Tillerson’s South China Sea Remarks Foreshadow Possible Foreign Policy Crisis,"HONG KONG — Rex W. Tillerson’s call for China to be denied access to its artificial islands in the South China Sea, made Wednesday during his confirmation hearing for secretary of state, set the stage for a possible crisis between the world’s two biggest economies should his comments become official American policy.",2017-01-12 12:50:53+00:00
Chinese State Media Denounce Rex Tillerson’s Call to Block Island Access,"BEIJING — The Chinese state news media lashed out at Rex W. Tillerson, President-elect Donald J. Trump’s nominee for secretary of state, on Friday, warning that his call to deny China access to islands it has constructed in the South China Sea could provoke a conflict.",2017-01-13 13:22:07+00:00
A Banker Inspired by Western Novelists Seeks to Build Asia,"BEIJING — As China was opening up 40 years ago, Jin Liqun was an ambitious young academic fascinated by 20th-century American literature and other Western works. In the fragile era after Mao’s death, the freedom to indulge in such texts was a heady experience.",2017-01-13 14:30:30+00:00
A Rising Market Now Confronts Heightened Risks,"The stock market has continued to reach new highs, troubled only fleetingly by rising interest rates, sluggish corporate earnings and new and uncomfortable political realities.",2017-01-13 20:49:07+00:00
Trump Team’s Queries About Africa Point to Skepticism About Aid,"WASHINGTON — President-elect Donald J. Trump’s views of Africa have, until now, been a mystery. But a series of questions from the Trump transition team to the State Department indicate an overall skepticism about the value of foreign aid, and even about American security interests, on the world’s second-largest continent.",2017-01-13 22:04:52+00:00
Eight Was Enough,IT wasn’t supposed to end this way for Democrats.,2017-01-14 19:45:24+00:00
"In Davos, Bracing for a Shifting U.S. Stance on Climate Change","LONDON — However slowly and tentatively, nations around the globe appear to be taking some steps to confront the growing threat of climate change.",2017-01-15 10:00:23+00:00
"Trump Attacks BMW and Mercedes, but Auto Industry Is a Complex Target","BEIJING — In his latest criticism of what he sees as unfair trade, Donald J. Trump has taken aim at German cars. Why, the president-elect asked a German newspaper, do so many well-heeled drivers in New York drive a Mercedes-Benz, while Germans buy so few Chevrolets?",2017-01-16 13:52:43+00:00
"As Trump Era Arrives, a Sense of Uncertainty Grips the World","LONDON — The Germans are angry. The Chinese are downright furious. Leaders of NATO are nervous, while their counterparts at the European Union are alarmed.",2017-01-16 22:02:31+00:00
What the U.S. Gets for Defending Its Allies and Interests Abroad,"President-elect Donald J. Trump will enter office inheriting a vast system of global alliances and commitments. While he has characterized them as a series of separate deals, they make more sense if viewed together and as investments in a global order that serves American interests in several key ways.",2017-01-17 00:12:03+00:00
10 Highlights From Wednesday’s Confirmation Hearings,"Democrats complained mightily about their questions being limited, but the Republicans, who hold the majority, get to set the rules. Four of President-elect Donald J. Trump’s cabinet choices faced aggressive questions, but avoided any major stumbles. Here are 10 highlights:",2017-01-18 10:00:26+00:00
Obama’s Last News Conference: Full Transcript and Video,"The following is the full transcript of a news conference that President Obama held in Washington on Wednesday, as prepared by the Federal News Service.",2017-01-18 20:03:16+00:00
Are You Not Alarmed?,I continue to be astonished that not enough Americans are sufficiently alarmed and abashed by the dangerous idiocies that continue to usher forth from the mouth of the man who will on Friday be inaugurated as president of the United States.,2017-01-19 08:21:12+00:00
John Kerry: What We Got Right,"With a new administration taking office this week, it is natural to assess the inheritance it will receive from the old.",2017-01-19 08:21:13+00:00
What Does Vladimir Putin See in Donald Trump?,"At noon on Friday, Donald Trump will become the 45th president of the United States. Millions of Americans will rejoice at the sight, and millions more will not. As a rule, foreign leaders don’t attend the inauguration of American presidents, but Russia’s president, Vladimir Putin, will be there in spirit. To understand why and to understand what’s happening as Trump takes over the White House, we need to go back two weeks.",2017-01-19 09:02:25+00:00
