headline,lead_paragraph,date
The Making of an Iran Policy," The silent protest began in Imam Khomeini Square in front of the forbidding Ministry of Telecommunications, which was busy cutting off cellphones but powerless to stop the murmured rage coursing through Tehran. Six days had passed since Iran’s disputed June 12 election, but the fury that brought three million people onto the streets the previous Monday showed no sign of abating. “Silence will win against bullets,” a woman beside me whispered. Her name was Zahra. She wore a green headband — the color adopted by the campaign of the defeated reformist candidate Mir Hussein Moussavi — and she held a banner saying, “This land is my land.” The words captured the popular conviction that not only had President Mahmoud Ahmadinejad stolen votes, but he also had made off with Iran’s dignity. Slowly the vast crowd began to move north. No chant issued from the throng, only distilled indignation. A young man asked me where I was from. When I told him New York, he shot back: “Give our regards to freedom. It’s coming right here!”",2009-07-30 19:13:57+00:00
U.S. Weighs Iran Sanctions if Talks Are Rejected,The Obama administration is talking with allies and Congress about the possibility of imposing an extreme economic sanction against Iran if it fails to respond to President Obama’s offer to negotiate on its nuclear program: cutting off the country’s imports of gasoline and other refined oil products.,2009-08-03 02:05:34+00:00
Bill Clinton in North Korea to Seek Release of U.S. Reporters,"WASHINGTON  Former President Bill Clinton went to North Korea on Monday to negotiate the release of two American television journalists who were sentenced to 12 years of hard labor for illegally entering North Korean territory, a person who was briefed on the mission said. ",2009-08-04 02:58:26+00:00
Bill Clinton’s Novel Role: the Spousal Envoy,"For all Bill Clinton’s experience sitting down with world leaders, his trip to North Korea to negotiate the release of two American journalists is an intriguing deployment of the spouse of a sitting Cabinet member. But it is not without precedent in the delicate sphere of foreign diplomacy.",2009-08-04 05:28:50+00:00
Bill Clinton and Journalists in Emotional Return to U.S.,"WASHINGTON  Former President Bill Clinton arrived in the United States Wednesday morning after a dramatic 20-hour visit to North Korea, in which he won the freedom of two American journalists, opened a diplomatic channel to North Korea’s reclusive government and dined with the North’s ailing leader, Kim Jong-il.",2009-08-05 06:16:51+00:00
The Early Word: Back to the Economy,"The White House shifts its focus back to the economy on Wednesday, with President Obama and Vice President Joseph R. Biden Jr. fanning out to the Midwest to talk up the administration’s recovery efforts.",2009-08-05 12:44:26+00:00
The Early Word: Back to the Economy,"The White House shifts its focus back to the economy on Wednesday, with President Obama and Vice President Joseph R. Biden Jr. fanning out to the Midwest to talk up the administration's recovery efforts.",2009-08-05 12:44:26+00:00
"After Clinton Trip, U.S. Studies Signals From N. Korea","WASHINGTON  A day after former President Bill Clinton’s flight into North Korea to win the freedom of two American journalists, the Obama administration moved Wednesday to send a stern message to the North Korean government: nothing has changed.",2009-08-06 00:08:14+00:00
"Rethinking North Korea, With Sticks","Now that President Bill Clinton has extricated Laura Ling and Euna Lee from North Korea, the hard work begins.",2009-08-06 03:34:20+00:00
Climate Change Seen as Threat to U.S. Security,"WASHINGTON  The changing global climate will pose profound strategic challenges to the United States in coming decades, raising the prospect of military intervention to deal with the effects of violent storms, drought, mass migration and pandemics, military and intelligence analysts say.",2009-08-08 18:57:40+00:00
Bill Clinton Shows What He’s Good At,WASHINGTON — The Big Dog is back.,2009-08-09 05:00:00+00:00
Bill Clinton Shows What He’s Good At,WASHINGTON — The Big Dog is back.,2009-08-10 03:56:45+00:00
Early Word: Three Amigos,"Swine flu is at the top of the agenda as President Obama, Mexico’s Felipe Calderon, and Stephen Harper, Canada’s prime minister, head into the second and last day of the so called “Three Amigos” summit.",2009-08-10 12:25:58+00:00
Flu on Agenda at Mexico Summit,"Jewel Samad/Agence France-Presse - Getty Images President Obama, with President Felipe Calderon of Mexico and Stephen Harper, Canada's prime minister, wrapped up their summit meeting in Guadalajara on Monday.",2009-08-10 12:25:58+00:00
American Graduates Finding Jobs in China,BEIJING  Shanghai and Beijing are becoming new lands of opportunity for recent American college graduates who face unemployment nearing double digits at home. ,2009-08-10 19:52:31+00:00
"Early Word: Health Care, U.S. Attorneys and a New Justice Heads to the White House","Wednesday's news is a long list of starts, stops and flashbacks, from new scrutiny at Karl Rove's role in firing U.S. attorney generals to President Obama's attempts to stabilize a volcanic health care debate. The Federal Reserve, meanwhile, is determining the next steps for economic recovery, and there are some posters circulating in Washington that have the White House less than happy.",2009-08-12 12:25:31+00:00
"Early Word: Health Care, U.S. Attorneys and a New Justice Heads to the White House","Wednesday’s news is a long list of starts, stops and flashbacks, from new scrutiny at Karl Rove’s role in firing U.S. attorney generals to President Obama’s attempts to stabilize a volcanic health care debate. The Federal Reserve, meanwhile, is determining the next steps for economic recovery, and there are some posters circulating in Washington that have the White House less than happy.",2009-08-12 12:25:31+00:00
Can Game Theory Predict When Iran Will Get the Bomb?, Is Iran going to build a bomb?  ,2009-08-12 17:39:06+00:00
Senator Wins Promise to Free Detained American,"BANGKOK  Senator Jim Webb of Virginia held a rare meeting on Saturday in Myanmar with the leader of the ruling junta, Senior Gen. Than Shwe, and emerged with a promise to free a detained American, officials said, at a time when the United States has said it is reassessing its hard line toward Myanmar’s repressive military government.",2009-08-15 16:07:47+00:00
Reading File,"As the World Ages, Reason to Smile",2009-08-15 18:50:46+00:00
New U.S. Envoy Takes Up Post,"WASHINGTON — As Charles H. Rivkin prepares to take up the storied position of U.S. ambassador to Paris, a choice niche once occupied by Thomas Jefferson and Benjamin Franklin, he finds himself a particularly interesting case study in the long debate over America’s practice of appointing political favorites rather than diplomatic professionals to choice ambassadorships.",2009-08-16 05:00:00+00:00
New U.S. Envoy Takes Up Post,"WASHINGTON — As Charles H. Rivkin prepares to take up the storied position of U.S. ambassador to Paris, a choice niche once occupied by Thomas Jefferson and Benjamin Franklin, he finds himself a particularly interesting case study in the long debate over America’s practice of appointing political favorites rather than diplomatic professionals to choice ambassadorships.",2009-08-16 18:28:46+00:00
