headline,lead_paragraph,date
"Reza Zarrab, Turk at Center of Iran Sanctions Case, Is Helping Prosecution","A Turkish-Iranian gold trader whose prosecution in Manhattan drew sharp criticism from Turkey’s president has pleaded guilty and is cooperating with the American authorities, a federal prosecutor disclosed in court on Tuesday.",2017-11-28 14:25:12+00:00
Student Winners From Our 2017 Editorial Cartoon Contest,,2017-11-28 18:13:48+00:00
"Drone Maker D.J.I. May Be Sending Data to China, U.S. Officials Say","SHANGHAI — D.J.I., the popular drone maker, stands as a symbol of China’s growing technology prowess. Its propeller-powered machines dominate global markets and buzz regularly over beaches, cityscapes at sunset and increasingly, power plants and government installations.",2017-11-29 20:37:39+00:00
"The Hague, Theresa May, North Korea: Your Thursday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2017-11-30 05:10:13+00:00
"Russia, U.S. and Other Nations Restrict Fishing in Thawing Arctic","MOSCOW — Relations between Russia and the United States are in a deep freeze, but they share a looming common problem north of their Arctic coastlines — the prospect that commercial trawling fleets might overfish the thawing Arctic Ocean.",2017-12-01 00:46:41+00:00
Trump’s First Major Trade Fight With China Could Be Over Solar Panels,"SAN FRANCISCO — With President Trump vowing to get tougher on trade, troubled American makers of everything from steel tubing and aluminum foil to washing machines have lined up to ask Washington for protection from foreign rivals.",2017-12-01 07:19:39+00:00
"As China Rises, Australia Asks Itself: Can It Rely on America?","BEIJING — When the Australian government set out to write a new foreign policy paper, it faced hotly contested questions shaping the country’s future: Will China replace the United States as the dominant power in Asia? If so, how quickly?",2017-12-03 18:32:19+00:00
"Trudeau Steps Up on Trade for Canada, as America Under Trump Pulls Back","OTTAWA — Prime Minister Justin Trudeau landed in Beijing on Sunday, with expanding trade with China at the top of his agenda. As the United States under President Trump becomes increasingly protectionist, Canada is moving in the opposite direction.",2017-12-03 19:02:33+00:00
Trump Recognizes Jerusalem as Israel’s Capital and Orders U.S. Embassy to Move,"WASHINGTON — President Trump on Wednesday formally recognized Jerusalem as the capital of Israel, reversing nearly seven decades of American foreign policy and setting in motion a plan to move the United States Embassy from Tel Aviv to the fiercely contested Holy City.",2017-12-06 15:37:11+00:00
"Trump, Israel and the Art of the Giveaway","I’m contemplating writing a book on the first year of President Trump’s foreign policy, and I already know the name: “The Art of the Giveaway.”",2017-12-06 19:57:45+00:00
Trump’s Scare Tactics on North Korea Scare Us,North Korea’s launch last week of a type of missile that may soon be able to deliver a nuclear warhead to the United States mainland set off the Trump administration on a troubling new trajectory.,2017-12-09 01:30:20+00:00
Macron Steps Into Middle East Role as U.S. Retreats,"PARIS — A year ago, no one would have envisioned President Emmanuel Macron of France as the public face of Western diplomacy in the Middle East. But that is not the case anymore.",2017-12-09 19:43:23+00:00
Why Are Nations Rushing to Call Everything an ‘Act of War’?,"A long-range missile, fired directly at your capital, is generally considered an act of war, even under the strictest of definitions. So early in November, when a missile was fired from Yemen toward Saudi Arabia’s Riyadh airport, there was little question on the matter: The Saudis have spent the past two years in an open war with the Houthi rebels responsible for the launch.",2017-12-12 13:45:47+00:00
"Alabama, Google, North Korea: Your Thursday Briefing",Good morning. ,2017-12-13 19:11:23+00:00
White House Corrects Tillerson on Whether U.S. Will Talk to North Korea,WASHINGTON — President Trump and Secretary of State Rex W. Tillerson are once again at odds over how to deal with nuclear-armed North Korea after Mr. Tillerson declared on Tuesday that the United States was ready to open talks with the North “without precondition.”,2017-12-13 19:49:47+00:00
"South Korea’s Leader, Meeting Xi Jinping, Seeks ‘New Start’ With China","BEIJING — After more than a year of frosty relations bordering on hostile, South Korea’s leader, Moon Jae-in, pledged a “new start” on Thursday in his country’s dealings with China as he met with President Xi Jinping, a re-engagement that China hopes will lead to stepped-up diplomacy on disarming North Korea.",2017-12-14 12:44:28+00:00
"Disney, Korea, Theresa May: Your Friday Briefing",Good morning. ,2017-12-14 18:58:00+00:00
"21st Century Fox, Net Neutrality, Roy Moore: Your Thursday Evening Briefing",(Want to get this briefing by email? Here’s the sign-up.),2017-12-14 23:03:28+00:00
"U.S. Accuses Iran of U.N. Violation, but Evidence Falls Short","WASHINGTON — The Trump administration tried to mount a case on Thursday that Iran violated an international agreement to limit its arms dealing, but American officials failed to show how an array of weaponry presented as evidence proved the charges.",2017-12-15 01:00:34+00:00
A Tillerson Slip Offers a Peek Into Secret Planning on North Korea,WASHINGTON — Secretary of State Rex W. Tillerson let slip last week a few tantalizing details about one of the nation’s most secret military contingency plans: how the United States would try to race inside North Korea to seize its nuclear weapons if it ever saw evidence that Kim Jong-un’s government was collapsing.,2017-12-18 01:10:36+00:00
Trump Delivers a Mixed Message on His National Security Approach,"WASHINGTON — President Trump presented a blueprint for the country’s national security on Monday that warns of a treacherous world in which the United States faces rising threats from an emboldened Russia and China, as well as from what it calls rogue governments, like North Korea and Iran.",2017-12-18 10:00:17+00:00
Decoding Trump’s Plan to Rein In China,BEIJING — It isn’t just about missiles and militaries anymore.,2017-12-19 14:19:47+00:00
Russia and China Object to New ‘America First’ Security Doctrine,MOSCOW — Officials in Russia and China pushed back on Tuesday against the characterization of their countries as threats to the United States in a new national security doctrine published by the White House a day earlier.,2017-12-19 20:40:33+00:00
Great Journalism Made Better With a Great (International) Audience,"Damien Cave, our Australia bureau chief, shares insights on global news, local recommendations and feedback from readers in this weekly newsletter. To receive it in your inbox, sign up here.",2017-12-21 01:10:13+00:00
"North Korean Soldier Defects Through DMZ, and Gunfire Erupts","HONG KONG — A North Korean soldier defected to South Korea on Thursday through the heavily guarded demilitarized zone separating the two countries, leading to gunfire on both sides of the border, the South Korean military said.",2017-12-21 02:28:58+00:00
"Jerusalem, South Korea, Melbourne: Your Friday Briefing",Good morning. ,2017-12-21 19:00:06+00:00
"U.S. Tax Bill May Inspire Cuts Globally, While Fueling Trade Tensions","To President Trump and congressional Republicans, the overhaul of the tax code that became law on Friday will make the United States a better place to do business. To the rest of the world, it has the potential to challenge the global economic order, creating an uneven playing field and setting off a race among countries to cut corporate taxes.",2017-12-22 21:44:10+00:00
North Korea Calls U.N. Sanctions an ‘Act of War’,"North Korea on Sunday called the latest round of punishing United Nations sanctions an “act of war,” and reminded the United States that the North’s rapid development of missiles and atomic bombs meant it posed a “substantial nuclear threat to the U.S. mainland.”",2017-12-24 09:52:41+00:00
"Tired of Regional Critics, Venezuela Looks to Russia and China","RIO DE JANEIRO — Venezuela, which a decade ago aspired to be the axis of a new, left-leaning diplomatic and trade alliance in the Americas, is finding itself increasingly isolated in the hemisphere.",2017-12-27 22:35:50+00:00
"Trump, the Insurgent, Breaks With 70 Years of American Foreign Policy","WASHINGTON — President Trump was already revved up when he emerged from his limousine to visit NATO’s new headquarters in Brussels last May. He had just met France’s recently elected president, Emmanuel Macron, whom he greeted with a white-knuckle handshake and a complaint that Europeans do not pay their fair share of the alliance’s costs.",2017-12-28 20:12:53+00:00
Kim Jong-un’s Overture Could Drive a Wedge Between South Korea and the U.S.,"SEOUL, South Korea — Beyond a New Year’s declaration by North Korea’s leader, Kim Jong-un, that he would move to the mass production of nuclear weapons and intercontinental missiles in 2018 lies a canny new strategy to initiate direct talks with South Korea in the hope of driving a wedge into its seven-decade alliance with the United States.",2018-01-01 10:14:59+00:00
"Korean War, a ‘Forgotten’ Conflict That Shaped the Modern World","The Korean War has been called “the Forgotten War” in the United States, where coverage of the 1950s conflict was censored and its memory decades later is often overshadowed by World War II and the Vietnam War.",2018-01-01 16:30:06+00:00
How Trump Is Helping China,This article is part of the Opinion Today newsletter. You can sign up here to receive the newsletter each weekday.,2018-01-02 13:04:30+00:00
"MoneyGram and Ant Financial Call Off Merger, Citing Regulatory Concerns","WASHINGTON — United States officials have effectively killed a Chinese company’s $1.2 billion plan to buy MoneyGram, the money transfer company, signaling the Trump administration’s growing skepticism of Chinese purchases of American companies and of broader business ties between the two economic powers.",2018-01-02 23:43:29+00:00
The Mystery of the Crime Decline,This article is part of the Opinion Today newsletter. You can sign up here to receive the newsletter each weekday.,2018-01-03 13:52:30+00:00
"Iran, Nuclear Button, Steve Bannon: Your Thursday Briefing",Good morning. ,2018-01-03 19:13:47+00:00
"As North and South Korea Begin to Talk, Trump Watches From Sidelines","WASHINGTON — While the two Koreas were gingerly reopening a border hotline, President Trump was gleefully taunting Kim Jong-un about the relative size of their nuclear launch buttons.",2018-01-04 01:06:59+00:00
"Cutting Off Pakistan, U.S. Takes Gamble in Complex Afghan War","Afghan officials have pleaded with three American presidents to reconsider their support for Pakistan, which was both receiving billions of dollars in American aid and harboring the leaders of a Taliban insurgency that the United States has struggled to defeat.",2018-01-05 11:10:22+00:00
The U.S. Wanted to Discuss Iran. Russia Brought Up Black Lives Matter.,"UNITED NATIONS — Efforts by the Trump administration to marshal a muscular international response to Iran’s crackdown on anti-government protesters appeared to backfire on Friday, as members of the United Nations Security Council instead used a special session called by the United States to lecture the American ambassador on the proper purpose of the body and to reaffirm support for the Iran nuclear agreement.",2018-01-06 00:34:28+00:00
How U.S. Intelligence Agencies Underestimated North Korea,"WASHINGTON — At the start of Donald Trump’s presidency, American intelligence agencies told the new administration that while North Korea had built the bomb, there was still ample time — upward of four years — to slow or stop its development of a missile capable of hitting an American city with a nuclear warhead.",2018-01-06 19:34:16+00:00
Trump’s Twitter Threats Put American Credibility on the Line,"BRUSSELS — Since the first of the year, President Trump has attacked a variety of countries in Twitter posts, urging protesters to overthrow the Iranian government, threatening to blow up North Korea and calling for cuts in aid to the Palestinians. In bluster and tone, he has begun 2018 where he left off.",2018-01-07 09:01:42+00:00
Iran Hints at Rift With Atomic Agency if U.S. Quits Nuclear Deal,Iran’s top nuclear official said Monday that his country might rethink its cooperation with the International Atomic Energy Agency if President Trump scrapped American participation in the 2015 agreement limiting Iranian nuclear activities.,2018-01-08 21:08:34+00:00
Businesswoman’s Fate a Test of China’s Resolve on North Korea,"DANDONG, China — Not long ago, Ma Xiaohong was the public face of China’s trade with North Korea.",2018-01-10 22:18:11+00:00
Who Will Listen to Democrats’ Warning on Russia?,"If there has been any benefit from Russia’s interference in the 2016 election, it’s that it has raised awareness about President Vladimir Putin’s broader threat to democracies in Europe and elsewhere.",2018-01-10 23:55:28+00:00
Canada Attacks U.S. Tariffs by Taking Case to World Trade Organization,"WASHINGTON — Canada has filed a sweeping trade case against the United States at the World Trade Organization, lobbing a diplomatic grenade at the Trump administration’s “America First” approach amid an increasingly embattled trade relationship between the longstanding North American allies.",2018-01-11 00:01:24+00:00
China’s Weak Hand in Potential Trade War With U.S.,"China’s wherewithal to play rough in a trade war with the United States is not as strong as it looks. Beijing is mulling whether to slow or halt purchases of United States Treasuries, Bloomberg reported on Wednesday. The reason may simply be to diversify assets. But as the largest foreign holder of Uncle Sam’s liabilities with $1.2 trillion, China also appears to have some leverage as the Trump administration considers imposing tariffs. Like other retaliatory measures, however, ditching Treasuries would end up costing China.",2018-01-11 00:15:47+00:00
Investors Spooked at Specter of Central Banks Halting Bond-Buying Spree,"For nearly a decade, central banks around the world have been the biggest buyers of bonds, sending interest rates plummeting and stock markets soaring.",2018-01-11 01:14:09+00:00
The Numbers Behind Walmart’s Pay Raise: DealBook Briefing,Good Thursday. Here’s what we’re watching:,2018-01-11 12:19:15+00:00
"Trump Comments, Infuriating Africans, May Set Back U.S. Interests","CAPE TOWN — South Africa and Nigeria have joined a chorus of nations condemning President Trump’s inflammatory remarks on immigration, as Africa experts warned that the controversy threatened to set back American interests across the world’s fastest-growing continent.",2018-01-15 22:29:41+00:00
"Winter Olympics, California, C.I.A.: Your Thursday Briefing",Good morning. ,2018-01-17 19:07:07+00:00
"Apple, Capitalizing on New Tax Law, Plans to Bring Billions in Cash Back to U.S.","SAN FRANCISCO — Apple, which had long deferred paying taxes on its foreign earnings and had become synonymous with hoarding money overseas, unveiled plans on Wednesday that would bring back the vast majority of the $252 billion in cash that it held abroad and said it would make a sizable investment in the United States.",2018-01-17 19:55:53+00:00
Olympic Détente Upends U.S. Strategy on North Korea,"SEOUL, South Korea — North and South Korea reached an agreement Wednesday for their athletes to march together under one flag at the opening ceremony of the Winter Olympics next month, a powerful gesture of reconciliation that further complicates President Trump’s strategy for dealing with the nuclear-armed regime of Kim Jong-un.",2018-01-18 01:29:44+00:00
Souring World Views of Trump Open Doors for China and Russia,"WASHINGTON — Much of the world has soured on American leadership since President Trump took office, a loss of faith that has opened up opportunities for other countries like China, Russia and Germany to assert themselves on the international stage, according to an extensive new survey of people living around the globe.",2018-01-18 11:40:28+00:00
"Military Shifts Focus to Threats by Russia and China, Not Terrorism","WASHINGTON — The United States is switching its priority to countering Chinese and Russian military might after almost two decades of focusing on the fight against terrorism, Defense Secretary Jim Mattis said Friday, unveiling a national defense strategy that Pentagon officials say will provide a blueprint for years to come.",2018-01-19 21:07:35+00:00
